pairIndex,fileName,firstPolygonId,secondPolygonId,observed_division,estimated_division,classification,randomScore,threshold_op,threshold,division_timing
213,sample10_44h.json,78,81,1,0,FN,0.012146526113612555,>=,0.05,8
214,sample10_44h.json,78,96,0,0,TN,0.7129936309379207,>=,0.05,-1
215,sample10_44h.json,79,80,1,0,FN,0.7167506805637281,>=,0.05,6
216,sample10_44h.json,79,92,0,1,FP,0.6460450235663548,>=,0.05,-1
217,sample10_44h.json,79,95,0,0,TN,0.6113386842752012,>=,0.05,-1
218,sample10_44h.json,79,97,0,0,TN,0.07371643262453753,>=,0.05,-1
219,sample10_44h.json,80,94,0,0,TN,0.24640596905097556,>=,0.05,-1
220,sample10_44h.json,80,95,0,0,TN,0.5743780480979319,>=,0.05,-1
221,sample10_44h.json,81,83,0,0,TN,0.3941867660288976,>=,0.05,-1
222,sample10_44h.json,81,96,0,0,TN,0.992023228581445,>=,0.05,-1
223,sample10_44h.json,81,98,0,1,FP,0.9237453573751813,>=,0.05,-1
224,sample10_44h.json,81,108,0,0,TN,0.15200790252253704,>=,0.05,-1
225,sample10_44h.json,82,94,0,1,FP,0.5899605926495307,>=,0.05,-1
226,sample10_44h.json,83,88,1,0,FN,0.6962151061034566,>=,0.05,10
227,sample10_44h.json,83,98,0,0,TN,0.13654341430088612,>=,0.05,-1
228,sample10_44h.json,84,85,1,0,FN,0.31259564710117127,>=,0.05,10
229,sample10_44h.json,84,89,0,0,TN,0.7159178469254943,>=,0.05,-1
230,sample10_44h.json,84,101,0,1,FP,0.9011080934228366,>=,0.05,-1
231,sample10_44h.json,84,170,0,0,TN,0.34174265020613526,>=,0.05,-1
232,sample10_44h.json,84,171,0,0,TN,0.2389437116912806,>=,0.05,-1
233,sample10_44h.json,85,93,0,1,FP,0.8217920027302146,>=,0.05,-1
234,sample10_44h.json,85,101,0,0,TN,0.5849826802256783,>=,0.05,-1
235,sample10_44h.json,85,105,0,0,TN,0.4765884217057704,>=,0.05,-1
236,sample10_44h.json,85,170,0,0,TN,0.25615002142789234,>=,0.05,-1
237,sample10_44h.json,86,100,0,0,TN,0.07265834864832099,>=,0.05,-1
238,sample10_44h.json,86,102,0,0,TN,0.017891420896975263,>=,0.05,-1
239,sample10_44h.json,86,111,0,0,TN,0.5799701805640948,>=,0.05,-1
240,sample10_44h.json,87,93,1,0,FN,0.1911102734600748,>=,0.05,10
241,sample10_44h.json,87,106,0,1,FP,0.9755329784268204,>=,0.05,-1
242,sample10_44h.json,88,89,0,0,TN,0.10747722838614726,>=,0.05,-1
243,sample10_44h.json,88,98,0,0,TN,0.4520887883271084,>=,0.05,-1
244,sample10_44h.json,88,99,0,1,FP,0.39465979707096,>=,0.05,-1
245,sample10_44h.json,88,107,0,0,TN,0.23231147528553098,>=,0.05,-1
246,sample10_44h.json,89,99,1,0,FN,0.7487557250039351,>=,0.05,6
247,sample10_44h.json,89,101,0,0,TN,0.6437047620803104,>=,0.05,-1
248,sample10_44h.json,89,104,0,0,TN,0.7257576850518699,>=,0.05,-1
249,sample10_44h.json,90,92,0,0,TN,0.08280857589649471,>=,0.05,-1
250,sample10_44h.json,90,102,0,1,FP,0.3527434156964051,>=,0.05,-1
251,sample10_44h.json,90,113,0,0,TN,0.5198330743342318,>=,0.05,-1
252,sample10_44h.json,90,114,0,0,TN,0.42672114373024106,>=,0.05,-1
253,sample10_44h.json,92,97,0,0,TN,0.040617561872745234,>=,0.05,-1
254,sample10_44h.json,92,103,0,0,TN,0.1940274549007932,>=,0.05,-1
255,sample10_44h.json,92,113,0,0,TN,0.9450246483046265,>=,0.05,-1
256,sample10_44h.json,92,115,0,0,TN,0.1625697247533182,>=,0.05,-1
257,sample10_44h.json,93,105,0,0,TN,0.8520523324627752,>=,0.05,-1
258,sample10_44h.json,93,106,0,0,TN,0.8221371590644401,>=,0.05,-1
259,sample10_44h.json,94,95,0,0,TN,0.391293757078108,>=,0.05,-1
260,sample10_44h.json,94,103,0,0,TN,0.4667835198442635,>=,0.05,-1
261,sample10_44h.json,95,97,1,1,TP,0.8240018076499193,>=,0.05,4
262,sample10_44h.json,95,103,0,0,TN,0.6806863255702125,>=,0.05,-1
263,sample10_44h.json,96,100,1,0,FN,0.8369437364290709,>=,0.05,22
264,sample10_44h.json,96,108,0,0,TN,0.7575965858321237,>=,0.05,-1
265,sample10_44h.json,96,121,0,0,TN,0.6912714794406046,>=,0.05,-1
266,sample10_44h.json,96,123,0,1,FP,0.9129741060068781,>=,0.05,-1
267,sample10_44h.json,97,103,0,0,TN,0.8228071330945887,>=,0.05,-1
268,sample10_44h.json,98,107,0,0,TN,0.17906268758299326,>=,0.05,-1
269,sample10_44h.json,98,108,0,0,TN,0.7482242750812449,>=,0.05,-1
270,sample10_44h.json,98,116,0,0,TN,0.0866813231145428,>=,0.05,-1
271,sample10_44h.json,99,104,0,0,TN,0.4258562402940216,>=,0.05,-1
272,sample10_44h.json,99,107,0,0,TN,0.39675188715342524,>=,0.05,-1
273,sample10_44h.json,99,110,0,0,TN,0.20216809397548463,>=,0.05,-1
274,sample10_44h.json,100,111,0,1,FP,0.9379051086359893,>=,0.05,-1
275,sample10_44h.json,100,123,0,0,TN,0.09477667836116699,>=,0.05,-1
276,sample10_44h.json,101,104,1,0,FN,0.004899414988575601,>=,0.05,2
277,sample10_44h.json,101,105,0,0,TN,0.32292080366397835,>=,0.05,-1
278,sample10_44h.json,102,111,0,0,TN,0.990744718241222,>=,0.05,-1
279,sample10_44h.json,102,114,1,0,FN,0.2646951283884399,>=,0.05,22
280,sample10_44h.json,103,109,0,1,FP,0.830694265517731,>=,0.05,-1
281,sample10_44h.json,103,112,0,0,TN,0.17311363702046545,>=,0.05,-1
282,sample10_44h.json,103,115,0,0,TN,0.5863783547983777,>=,0.05,-1
283,sample10_44h.json,104,105,0,0,TN,0.958409335179392,>=,0.05,-1
284,sample10_44h.json,104,110,0,0,TN,0.7165132345658071,>=,0.05,-1
285,sample10_44h.json,104,117,0,1,FP,0.9805079751784863,>=,0.05,-1
286,sample10_44h.json,104,118,0,0,TN,0.5745566490890397,>=,0.05,-1
287,sample10_44h.json,105,106,1,0,FN,0.9833347065534214,>=,0.05,10
288,sample10_44h.json,105,118,0,1,FP,0.8370470317200038,>=,0.05,-1
289,sample10_44h.json,107,110,0,1,FP,0.7782482261019282,>=,0.05,-1
290,sample10_44h.json,107,116,0,0,TN,0.8884898869115002,>=,0.05,-1
291,sample10_44h.json,107,119,0,0,TN,0.6314915172616167,>=,0.05,-1
292,sample10_44h.json,107,124,0,0,TN,0.35636454637657144,>=,0.05,-1
293,sample10_44h.json,108,116,0,0,TN,0.528282440056993,>=,0.05,-1
294,sample10_44h.json,108,121,0,0,TN,0.22650039568236358,>=,0.05,-1
295,sample10_44h.json,108,127,0,1,FP,0.7775441238817054,>=,0.05,-1
296,sample10_44h.json,109,112,1,0,FN,0.17007850161486648,>=,0.05,12
297,sample10_44h.json,110,117,0,0,TN,0.5771979489865907,>=,0.05,-1
298,sample10_44h.json,110,119,1,0,FN,0.5358989295791143,>=,0.05,4
299,sample10_44h.json,110,122,0,0,TN,0.6719028034776905,>=,0.05,-1
300,sample10_44h.json,111,114,0,0,TN,0.76048659866525,>=,0.05,-1
301,sample10_44h.json,111,123,0,0,TN,0.10982788606390892,>=,0.05,-1
302,sample10_44h.json,111,125,1,0,FN,0.6249409616679835,>=,0.05,20
303,sample10_44h.json,112,115,0,0,TN,0.41395588246519277,>=,0.05,-1
304,sample10_44h.json,112,120,0,1,FP,0.6142014356679537,>=,0.05,-1
305,sample10_44h.json,113,114,0,1,FP,0.6939845431464953,>=,0.05,-1
306,sample10_44h.json,113,115,0,0,TN,0.5854795857606219,>=,0.05,-1
307,sample10_44h.json,113,126,0,0,TN,0.7328860768587152,>=,0.05,-1
308,sample10_44h.json,113,135,0,0,TN,0.520025257204648,>=,0.05,-1
309,sample10_44h.json,114,125,0,0,TN,0.4628678091292717,>=,0.05,-1
310,sample10_44h.json,114,126,0,0,TN,0.2867688654485352,>=,0.05,-1
311,sample10_44h.json,114,129,0,0,TN,0.22915166999670655,>=,0.05,-1
312,sample10_44h.json,114,133,0,0,TN,0.6953021060918184,>=,0.05,-1
313,sample10_44h.json,114,137,0,0,TN,0.6957113528124577,>=,0.05,-1
314,sample10_44h.json,115,120,0,0,TN,0.19548251297659636,>=,0.05,-1
315,sample10_44h.json,115,132,0,1,FP,0.9718374166111121,>=,0.05,-1
316,sample10_44h.json,115,135,0,0,TN,0.671150780289396,>=,0.05,-1
317,sample10_44h.json,115,141,0,0,TN,0.5312161232098263,>=,0.05,-1
318,sample10_44h.json,116,124,1,1,TP,0.8411753515449676,>=,0.05,10
319,sample10_44h.json,116,127,0,0,TN,0.48652043330315486,>=,0.05,-1
320,sample10_44h.json,117,118,0,0,TN,0.4759448701003268,>=,0.05,-1
321,sample10_44h.json,117,122,1,0,FN,0.2582744000775369,>=,0.05,6
322,sample10_44h.json,118,122,0,0,TN,0.15613548139069233,>=,0.05,-1
323,sample10_44h.json,118,128,0,0,TN,0.7116205788809175,>=,0.05,-1
324,sample10_44h.json,119,122,0,0,TN,0.8441109682390425,>=,0.05,-1
325,sample10_44h.json,119,124,0,0,TN,0.677798778095959,>=,0.05,-1
326,sample10_44h.json,119,128,0,0,TN,0.3688215166959502,>=,0.05,-1
327,sample10_44h.json,119,130,0,1,FP,0.5757220912190522,>=,0.05,-1
328,sample10_44h.json,120,132,0,0,TN,0.5634124736739899,>=,0.05,-1
329,sample10_44h.json,120,140,0,0,TN,0.9365660834742939,>=,0.05,-1
330,sample10_44h.json,121,123,0,0,TN,0.3876742119556893,>=,0.05,-1
331,sample10_44h.json,121,127,1,0,FN,0.1647826520660035,>=,0.05,8
332,sample10_44h.json,121,134,0,1,FP,0.8769328933290108,>=,0.05,-1
333,sample10_44h.json,122,128,0,1,FP,0.8947284968868684,>=,0.05,-1
334,sample10_44h.json,123,125,0,0,TN,0.04826559500189531,>=,0.05,-1
335,sample10_44h.json,123,131,0,0,TN,0.19822403083948237,>=,0.05,-1
336,sample10_44h.json,123,134,1,0,FN,0.6362836535994598,>=,0.05,4
337,sample10_44h.json,124,127,0,0,TN,0.7888451556348379,>=,0.05,-1
338,sample10_44h.json,124,130,0,0,TN,0.6066925067405504,>=,0.05,-1
339,sample10_44h.json,124,136,0,0,TN,0.19158919612655823,>=,0.05,-1
340,sample10_44h.json,125,129,0,0,TN,0.1176415752621991,>=,0.05,-1
341,sample10_44h.json,125,131,0,1,FP,0.5059726340651836,>=,0.05,-1
342,sample10_44h.json,126,133,0,1,FP,0.8155104066590114,>=,0.05,-1
343,sample10_44h.json,126,135,0,0,TN,0.2170671810721262,>=,0.05,-1
344,sample10_44h.json,126,139,1,0,FN,0.07513269487278362,>=,0.05,6
345,sample10_44h.json,127,134,0,0,TN,0.5510449957933047,>=,0.05,-1
346,sample10_44h.json,127,136,0,0,TN,0.19181714813525463,>=,0.05,-1
347,sample10_44h.json,128,130,0,0,TN,0.06742372048426959,>=,0.05,-1
348,sample10_44h.json,129,131,0,0,TN,0.7732645980412682,>=,0.05,-1
349,sample10_44h.json,129,137,1,1,TP,0.8212266060779224,>=,0.05,22
350,sample10_44h.json,129,146,0,0,TN,0.3983355510982354,>=,0.05,-1
351,sample10_44h.json,129,155,0,0,TN,0.2940763601682844,>=,0.05,-1
352,sample10_44h.json,130,136,1,0,FN,0.2771208894369578,>=,0.05,10
353,sample10_44h.json,131,142,1,0,FN,0.36097142582835084,>=,0.05,4
354,sample10_44h.json,131,146,0,0,TN,0.5769076431162621,>=,0.05,-1
355,sample10_44h.json,132,140,0,0,TN,0.5278200781124773,>=,0.05,-1
356,sample10_44h.json,132,141,0,0,TN,0.3553491811726963,>=,0.05,-1
357,sample10_44h.json,132,149,0,0,TN,0.6374209792381814,>=,0.05,-1
358,sample10_44h.json,133,135,0,0,TN,0.67576744194746,>=,0.05,-1
359,sample10_44h.json,133,137,0,0,TN,0.5582789479750343,>=,0.05,-1
360,sample10_44h.json,133,139,0,0,TN,0.38729491505187397,>=,0.05,-1
361,sample10_44h.json,133,143,0,0,TN,0.6239027819391343,>=,0.05,-1
362,sample10_44h.json,133,144,0,0,TN,0.5919027832141105,>=,0.05,-1
363,sample10_44h.json,134,142,0,0,TN,0.3403238573806664,>=,0.05,-1
364,sample10_44h.json,135,139,0,0,TN,0.30320101266424526,>=,0.05,-1
365,sample10_44h.json,135,141,0,0,TN,0.5457488790192866,>=,0.05,-1
366,sample10_44h.json,135,143,1,1,TP,0.6123417390018507,>=,0.05,14
367,sample10_44h.json,137,144,0,0,TN,0.6107984389218087,>=,0.05,-1
368,sample10_44h.json,137,155,0,0,TN,0.3828380088978549,>=,0.05,-1
369,sample10_44h.json,137,158,0,0,TN,0.5657739072162552,>=,0.05,-1
370,sample10_44h.json,140,149,0,1,FP,0.9857696351964191,>=,0.05,-1
371,sample10_44h.json,140,151,0,0,TN,0.42802451904395167,>=,0.05,-1
372,sample10_44h.json,140,152,0,0,TN,0.8430147145899906,>=,0.05,-1
373,sample10_44h.json,141,143,0,0,TN,0.08132369130695694,>=,0.05,-1
374,sample10_44h.json,141,149,0,0,TN,0.8752282537019719,>=,0.05,-1
375,sample10_44h.json,141,150,0,1,FP,0.9417061555298863,>=,0.05,-1
376,sample10_44h.json,141,153,0,0,TN,0.26186401585393726,>=,0.05,-1
377,sample10_44h.json,142,146,0,0,TN,0.012101415672192695,>=,0.05,-1
378,sample10_44h.json,142,173,0,1,FP,0.4830084134337993,>=,0.05,-1
379,sample10_44h.json,143,144,0,0,TN,0.18271225766227794,>=,0.05,-1
380,sample10_44h.json,143,150,0,0,TN,0.9716312542852679,>=,0.05,-1
381,sample10_44h.json,144,150,0,0,TN,0.8976984351175483,>=,0.05,-1
382,sample10_44h.json,144,156,0,1,FP,0.9606648859302717,>=,0.05,-1
383,sample10_44h.json,144,157,0,0,TN,0.6038696577407527,>=,0.05,-1
384,sample10_44h.json,144,158,0,0,TN,0.5151603669026421,>=,0.05,-1
385,sample10_44h.json,146,155,0,1,FP,0.8327178493802309,>=,0.05,-1
386,sample10_44h.json,146,173,1,0,FN,0.6523489656890211,>=,0.05,4
387,sample10_44h.json,149,152,0,0,TN,0.24855767636724513,>=,0.05,-1
388,sample10_44h.json,149,153,1,0,FN,0.9342860382578622,>=,0.05,20
389,sample10_44h.json,150,153,0,0,TN,0.43969944996553134,>=,0.05,-1
390,sample10_44h.json,150,156,0,0,TN,0.773556228309299,>=,0.05,-1
391,sample10_44h.json,150,157,0,0,TN,0.5009379569884868,>=,0.05,-1
392,sample10_44h.json,150,160,0,0,TN,0.18335624310512755,>=,0.05,-1
393,sample10_44h.json,150,161,0,0,TN,0.2959268470094133,>=,0.05,-1
394,sample10_44h.json,151,152,0,1,FP,0.5744107688028172,>=,0.05,-1
395,sample10_44h.json,152,153,0,0,TN,0.14300208426428052,>=,0.05,-1
396,sample10_44h.json,152,161,0,0,TN,0.013737858616478582,>=,0.05,-1
397,sample10_44h.json,153,161,0,1,FP,0.43389122434993144,>=,0.05,-1
398,sample10_44h.json,155,158,0,0,TN,0.7621971718592196,>=,0.05,-1
399,sample10_44h.json,155,163,0,0,TN,0.614157273742888,>=,0.05,-1
400,sample10_44h.json,155,173,0,0,TN,0.32414637580737604,>=,0.05,-1
401,sample10_44h.json,156,157,1,0,FN,0.7172409392954933,>=,0.05,10
402,sample10_44h.json,157,158,0,0,TN,0.4845146331098733,>=,0.05,-1
403,sample10_44h.json,157,160,0,0,TN,0.9995013522570269,>=,0.05,-1
404,sample10_44h.json,157,174,0,1,FP,0.7760316524447806,>=,0.05,-1
405,sample10_44h.json,158,160,0,1,FP,0.830631441271759,>=,0.05,-1
406,sample10_44h.json,158,163,0,0,TN,0.2595489061387781,>=,0.05,-1
407,sample10_44h.json,158,164,0,0,TN,0.15229496284881394,>=,0.05,-1
408,sample10_44h.json,158,174,0,0,TN,0.19930390910700002,>=,0.05,-1
409,sample10_44h.json,160,161,0,0,TN,0.43226496434626605,>=,0.05,-1
410,sample10_44h.json,160,164,0,0,TN,0.5121491196209004,>=,0.05,-1
411,sample10_44h.json,160,167,0,0,TN,0.19460934773223448,>=,0.05,-1
412,sample10_44h.json,160,168,0,0,TN,0.7799447709885816,>=,0.05,-1
413,sample10_44h.json,160,174,0,0,TN,0.8684311544172296,>=,0.05,-1
414,sample10_44h.json,163,164,0,0,TN,0.31600498576024083,>=,0.05,-1
415,sample10_44h.json,164,167,0,1,FP,0.50806419675629,>=,0.05,-1
416,sample10_44h.json,167,168,0,0,TN,0.5943746025127589,>=,0.05,-1
417,sample10_44h.json,168,169,1,1,TP,0.7223781739311237,>=,0.05,16
418,sample10_44h.json,170,171,1,0,FN,0.1474724544653564,>=,0.05,4
1,sample11_42h.json,0,1,1,0,FN,0.28087106140315643,>=,0.05,36
2,sample11_42h.json,0,2,0,0,TN,0.7307059958584028,>=,0.05,-1
3,sample11_42h.json,0,6,0,0,TN,0.5681923142926266,>=,0.05,-1
4,sample11_42h.json,0,17,0,1,FP,0.8999457934389484,>=,0.05,-1
5,sample11_42h.json,1,11,0,1,FP,0.4478583619887434,>=,0.05,-1
6,sample11_42h.json,1,17,0,0,TN,0.406612845033848,>=,0.05,-1
7,sample11_42h.json,2,3,1,0,FN,0.3065072175307022,>=,0.05,12
8,sample11_42h.json,2,6,0,0,TN,0.23137257265474553,>=,0.05,-1
9,sample11_42h.json,2,8,0,1,FP,0.6507663347633983,>=,0.05,-1
10,sample11_42h.json,2,10,0,0,TN,0.2646860018226955,>=,0.05,-1
11,sample11_42h.json,3,4,0,1,FP,0.8622755206430474,>=,0.05,-1
12,sample11_42h.json,3,8,0,0,TN,0.2706483956521083,>=,0.05,-1
13,sample11_42h.json,4,8,0,0,TN,0.6733596312251477,>=,0.05,-1
14,sample11_42h.json,4,9,0,0,TN,0.5681841419017319,>=,0.05,-1
15,sample11_42h.json,4,16,0,0,TN,0.6284587978789083,>=,0.05,-1
16,sample11_42h.json,5,7,0,1,FP,0.8954167756318381,>=,0.05,-1
17,sample11_42h.json,5,12,0,0,TN,0.16998845146941277,>=,0.05,-1
18,sample11_42h.json,5,15,0,0,TN,0.1498155458754621,>=,0.05,-1
19,sample11_42h.json,6,10,0,0,TN,0.12190222133530626,>=,0.05,-1
20,sample11_42h.json,6,17,0,0,TN,0.07643902091821697,>=,0.05,-1
21,sample11_42h.json,6,20,0,0,TN,0.5342310236037406,>=,0.05,-1
22,sample11_42h.json,6,21,0,0,TN,0.16573115195227217,>=,0.05,-1
23,sample11_42h.json,7,9,1,0,FN,0.8071679300934899,>=,0.05,24
24,sample11_42h.json,7,15,0,0,TN,0.022610530546880114,>=,0.05,-1
25,sample11_42h.json,7,18,0,0,TN,0.3746069717348577,>=,0.05,-1
26,sample11_42h.json,8,10,1,0,FN,0.47320397138856884,>=,0.05,36
27,sample11_42h.json,8,16,0,0,TN,0.2165283006768245,>=,0.05,-1
28,sample11_42h.json,9,16,0,1,FP,0.3559062195172905,>=,0.05,-1
29,sample11_42h.json,9,18,0,0,TN,0.22279143552845215,>=,0.05,-1
30,sample11_42h.json,10,16,0,0,TN,0.28182810633472577,>=,0.05,-1
31,sample11_42h.json,10,20,0,1,FP,0.9268710607285915,>=,0.05,-1
32,sample11_42h.json,10,22,0,0,TN,0.4171753663098261,>=,0.05,-1
33,sample11_42h.json,10,24,0,0,TN,0.38586494126072,>=,0.05,-1
34,sample11_42h.json,11,14,0,0,TN,0.6111744524341742,>=,0.05,-1
35,sample11_42h.json,11,17,0,0,TN,0.6641418567485056,>=,0.05,-1
36,sample11_42h.json,11,19,0,0,TN,0.6602765449276847,>=,0.05,-1
37,sample11_42h.json,11,26,0,0,TN,0.08475896722401388,>=,0.05,-1
38,sample11_42h.json,12,15,1,1,TP,0.5819025790346892,>=,0.05,12
39,sample11_42h.json,13,14,1,1,TP,0.7359235998979756,>=,0.05,12
40,sample11_42h.json,14,19,0,0,TN,0.7955683661434495,>=,0.05,-1
41,sample11_42h.json,15,18,0,0,TN,0.5885342519393526,>=,0.05,-1
42,sample11_42h.json,15,27,0,0,TN,0.1305730582345579,>=,0.05,-1
43,sample11_42h.json,16,18,0,0,TN,0.08374032389677899,>=,0.05,-1
44,sample11_42h.json,16,23,1,0,FN,0.3230536931058179,>=,0.05,12
45,sample11_42h.json,16,24,0,0,TN,0.9275588094659627,>=,0.05,-1
46,sample11_42h.json,17,21,0,0,TN,0.4726175288334824,>=,0.05,-1
47,sample11_42h.json,17,25,0,0,TN,0.8954739071476481,>=,0.05,-1
48,sample11_42h.json,17,28,0,0,TN,0.4596749532770249,>=,0.05,-1
49,sample11_42h.json,18,23,0,1,FP,0.755118106560127,>=,0.05,-1
50,sample11_42h.json,18,27,0,0,TN,0.48512717568964037,>=,0.05,-1
51,sample11_42h.json,18,29,0,0,TN,0.7087022614323838,>=,0.05,-1
52,sample11_42h.json,18,31,0,0,TN,0.3171792766671796,>=,0.05,-1
53,sample11_42h.json,19,26,0,1,FP,0.8898652636367038,>=,0.05,-1
54,sample11_42h.json,19,32,0,0,TN,0.26570806873658315,>=,0.05,-1
55,sample11_42h.json,20,21,0,0,TN,0.0061768287842781655,>=,0.05,-1
56,sample11_42h.json,20,22,0,0,TN,0.721165786116842,>=,0.05,-1
57,sample11_42h.json,20,30,0,0,TN,0.6766044632445796,>=,0.05,-1
58,sample11_42h.json,20,33,0,0,TN,0.6569014499256771,>=,0.05,-1
59,sample11_42h.json,20,35,0,0,TN,0.6874150023133265,>=,0.05,-1
60,sample11_42h.json,21,28,0,1,FP,0.5862642110184831,>=,0.05,-1
61,sample11_42h.json,21,30,1,0,FN,0.11527895307851443,>=,0.05,12
62,sample11_42h.json,22,24,1,1,TP,0.6692037223800513,>=,0.05,12
63,sample11_42h.json,22,33,0,0,TN,0.006598523780704801,>=,0.05,-1
64,sample11_42h.json,23,24,0,0,TN,0.18284287895470064,>=,0.05,-1
65,sample11_42h.json,23,31,0,0,TN,0.42087840519534825,>=,0.05,-1
66,sample11_42h.json,24,31,0,0,TN,0.37836938040865464,>=,0.05,-1
67,sample11_42h.json,24,33,0,0,TN,0.1189651624145176,>=,0.05,-1
68,sample11_42h.json,24,36,0,0,TN,0.42695760403988736,>=,0.05,-1
69,sample11_42h.json,25,26,0,0,TN,0.6236172436233424,>=,0.05,-1
70,sample11_42h.json,25,28,1,0,FN,0.377463431532434,>=,0.05,12
71,sample11_42h.json,25,34,0,1,FP,0.7084994832867091,>=,0.05,-1
72,sample11_42h.json,25,38,0,0,TN,0.23092209537827701,>=,0.05,-1
73,sample11_42h.json,26,32,0,0,TN,0.14382527227092345,>=,0.05,-1
74,sample11_42h.json,26,34,1,0,FN,0.7488998444884865,>=,0.05,12
75,sample11_42h.json,27,29,1,0,FN,0.6687281297620549,>=,0.05,12
76,sample11_42h.json,27,40,0,0,TN,0.4293706932947625,>=,0.05,-1
77,sample11_42h.json,28,30,0,0,TN,0.13676728481771305,>=,0.05,-1
78,sample11_42h.json,28,38,0,0,TN,0.6636837393289772,>=,0.05,-1
79,sample11_42h.json,28,39,0,0,TN,0.7499557499262143,>=,0.05,-1
80,sample11_42h.json,28,43,0,0,TN,0.16394265320782597,>=,0.05,-1
81,sample11_42h.json,29,31,0,0,TN,0.6893017369301842,>=,0.05,-1
82,sample11_42h.json,29,37,0,0,TN,0.3556370863817859,>=,0.05,-1
83,sample11_42h.json,29,40,0,1,FP,0.915118614889683,>=,0.05,-1
84,sample11_42h.json,30,35,0,1,FP,0.7515396876083913,>=,0.05,-1
85,sample11_42h.json,30,39,0,0,TN,0.2737311702333963,>=,0.05,-1
86,sample11_42h.json,31,36,0,1,FP,0.938026319637804,>=,0.05,-1
87,sample11_42h.json,31,37,1,0,FN,0.02523275610463449,>=,0.05,24
88,sample11_42h.json,32,34,0,0,TN,0.18482401447839825,>=,0.05,-1
89,sample11_42h.json,32,41,0,0,TN,0.241902971147135,>=,0.05,-1
90,sample11_42h.json,32,46,0,1,FP,0.7320800833698843,>=,0.05,-1
91,sample11_42h.json,32,48,0,0,TN,0.5261680305016215,>=,0.05,-1
92,sample11_42h.json,33,35,0,0,TN,0.4643754078940663,>=,0.05,-1
93,sample11_42h.json,33,36,1,0,FN,0.2225333387721835,>=,0.05,36
94,sample11_42h.json,33,42,0,1,FP,0.7564671103596112,>=,0.05,-1
95,sample11_42h.json,34,38,0,0,TN,0.11710640805159289,>=,0.05,-1
96,sample11_42h.json,34,41,0,0,TN,0.24734122040485584,>=,0.05,-1
97,sample11_42h.json,35,39,0,0,TN,0.8063603195749761,>=,0.05,-1
98,sample11_42h.json,35,42,1,0,FN,0.451047464466092,>=,0.05,12
99,sample11_42h.json,36,37,0,0,TN,0.8768177365996089,>=,0.05,-1
100,sample11_42h.json,36,42,0,0,TN,0.601664104232256,>=,0.05,-1
101,sample11_42h.json,36,44,0,0,TN,0.789544646958382,>=,0.05,-1
102,sample11_42h.json,36,47,0,0,TN,0.18740327292912107,>=,0.05,-1
103,sample11_42h.json,37,40,0,0,TN,0.31622186767646676,>=,0.05,-1
104,sample11_42h.json,37,44,0,0,TN,0.3767060518006826,>=,0.05,-1
105,sample11_42h.json,37,45,0,1,FP,0.4941992058820347,>=,0.05,-1
106,sample11_42h.json,38,41,0,0,TN,0.4724670244775304,>=,0.05,-1
107,sample11_42h.json,38,43,0,1,FP,0.8224661575824719,>=,0.05,-1
108,sample11_42h.json,38,48,0,0,TN,0.1731905319120426,>=,0.05,-1
109,sample11_42h.json,38,49,0,0,TN,0.8514859146296521,>=,0.05,-1
110,sample11_42h.json,38,53,0,0,TN,0.8890462941434096,>=,0.05,-1
111,sample11_42h.json,39,42,0,0,TN,0.07551903556109762,>=,0.05,-1
112,sample11_42h.json,39,43,1,0,FN,0.009390369621182337,>=,0.05,12
113,sample11_42h.json,39,50,0,0,TN,0.29275297281953516,>=,0.05,-1
114,sample11_42h.json,39,51,0,0,TN,0.4007447677615643,>=,0.05,-1
115,sample11_42h.json,39,54,0,1,FP,0.9704494067485071,>=,0.05,-1
116,sample11_42h.json,40,45,1,0,FN,0.07140859705348279,>=,0.05,12
117,sample11_42h.json,41,48,1,1,TP,0.7813052652283013,>=,0.05,24
118,sample11_42h.json,42,47,0,0,TN,0.47542495358772874,>=,0.05,-1
119,sample11_42h.json,42,50,0,0,TN,0.12987352477313463,>=,0.05,-1
120,sample11_42h.json,42,55,0,0,TN,0.36608030867065855,>=,0.05,-1
121,sample11_42h.json,43,49,0,0,TN,0.3809014070809107,>=,0.05,-1
122,sample11_42h.json,43,51,0,0,TN,0.24357250030214583,>=,0.05,-1
123,sample11_42h.json,44,45,0,0,TN,0.2943637575238798,>=,0.05,-1
124,sample11_42h.json,44,47,0,0,TN,0.419918831202575,>=,0.05,-1
125,sample11_42h.json,44,56,0,1,FP,0.9622613949147543,>=,0.05,-1
126,sample11_42h.json,45,56,0,0,TN,0.458860568981583,>=,0.05,-1
127,sample11_42h.json,46,48,0,0,TN,0.9501350121123174,>=,0.05,-1
128,sample11_42h.json,46,52,0,0,TN,0.03053207158355553,>=,0.05,-1
129,sample11_42h.json,46,58,0,0,TN,0.0661102585732195,>=,0.05,-1
130,sample11_42h.json,47,55,0,0,TN,0.027815906197269258,>=,0.05,-1
131,sample11_42h.json,47,56,0,0,TN,0.6659446382623543,>=,0.05,-1
132,sample11_42h.json,47,57,1,0,FN,0.22023269111379518,>=,0.05,12
133,sample11_42h.json,48,52,0,0,TN,0.5764201812930485,>=,0.05,-1
134,sample11_42h.json,48,53,0,0,TN,0.7953661356054246,>=,0.05,-1
135,sample11_42h.json,49,51,0,1,FP,0.33181391865850374,>=,0.05,-1
